transcript_name	Gene_name	RAL-280-Challenged
NM_001260195	wah	3.264
NM_001260196	wah	3.282
NM_001260197	wah	3.237
NM_001260199	srp	0.192
NM_001260200	msps	2.087
NM_001260201	msps	2.078
NM_001260202	msps	2.131
NM_001260203	CG6006	2.066
NM_001260204	CG6006	2.057
NM_001260205	CG6006	2.099
NM_001260206	bor	3.155
NM_001260208	gish	5.103
NM_001260209	gish	5.162
NM_001260210	SF2	4.103
NM_001260216	abd-A	-1.731
NM_001260217	CG8907	7.009
NM_001260219	kuk	0.774
NM_001260220	lute	2.692
NM_001260221	lute	2.668
NM_001260223	CREG	2.865
NM_001260224	sll	1.979
NM_001260226	CG43102	0.335
NM_001260227	CG43102	0.351
NM_001260228	CG43102	0.709
NM_001260247	PP2A-B'	4.828
NM_001260248	PP2A-B'	4.869
NM_001260249	PP2A-B'	4.680
NM_001260250	PP2A-B'	4.002
NM_001260255	CG14299	1.820
NM_001260256	CG42613	-0.218
NM_001260257	CG42613	-0.353
NM_001260258	CG42613	-0.428
NM_001260260	CG5451	2.295
NM_001260261	CG5451	2.140
NM_001260262	cdi	5.140
NM_001260263	CG6040	0.208
NM_001260266	CG5316	1.739
NM_001260268	CG4733	1.385
NM_001260269	CG4733	1.386
NM_001260271	CG17190	2.434
NM_001260272	CG4433	5.007
NM_001260273	cic	2.704
NM_001260274	cic	2.553
NM_001260275	cic	3.093
NM_001260283	Calx	4.181
NM_001260284	Calx	4.254
NM_001260285	Calx	4.263
NM_001260286	Calx	3.776
NM_001260292	Mvl	4.527
NM_001260293	Cortactin	5.898
NM_001260294	Cortactin	5.909
NM_001260295	Cortactin	5.942
NM_001260296	CG5793	2.892
NM_001260297	CG5793	4.011
NM_001260298	Ubpy	2.448
NM_001260299	mod(mdg4)	4.173
NM_001260300	mod(mdg4)	4.173
NM_001260302	CG31431	4.318
NM_001260303	CG31431	4.562
NM_001260304	SKIP	-1.494
NM_001260305	SKIP	-1.537
NM_001260306	CG7084	2.670
NM_001260308	CG5380	1.174
NM_001260310	CG5315	5.817
NM_001260311	loco	4.428
NM_001260312	loco	4.481
NM_001260313	loco	4.415
NM_001260314	CG6954	1.964
NM_001260315	CG6954	2.408
NM_001260316	CG6954	2.400
NM_001260322	Nha2	3.742
NM_001260323	p53	4.066
NM_001260324	unk	1.150
NM_001260325	unk	1.048
NM_001260326	unk	0.797
NM_001260327	cnc	5.865
NM_001260328	cnc	5.872
NM_001260329	cnc	5.677
NM_001260330	cnc	5.323
NM_001260331	cnc	5.287
NM_001260332	cnc	5.675
NM_001260333	cnc	5.671
NM_001260334	CG13827	2.077
NM_001260335	ATPsyn-Cf6	6.267
NM_001260337	Nup98	3.340
NM_001260338	mbc	4.096
NM_001260342	sba	1.641
NM_001260343	CG12268	3.068
NM_001260344	AP-1sigma	4.431
NM_001260345	AP-1sigma	4.434
NM_001260346	CG31140	-0.973
NM_001260347	Rab7	6.634
NM_001260348	Rab7	6.636
NM_001260349	CG18428	1.905
NM_001260350	Spase22-23	3.326
NM_001260351	mask	3.254
NM_001260352	CG6364	2.539
NM_001260353	CG6364	2.600
NM_001260354	CG6364	2.672
NM_001260355	crb	3.154
NM_001260357	CG5789	4.204
NM_001260358	Esyt2	2.841
NM_001260359	mld	0.045
NM_001260360	mld	-0.003
NM_001260363	ash2	3.308
NM_001260367	HdacX	1.172
NM_001260372	RpS27	8.402
NM_001260373	Nup358	3.407
NM_001260378	CG31091	2.243
NM_001260380	gro	3.246
NM_001260381	CG31323	2.710
NM_001260383	CG31086	8.079
NM_001260384	CG6073	2.518
NM_001260388	CG6490	-0.050
NM_001260389	scrib	4.879
NM_001260390	scrib	5.473
NM_001260391	scrib	4.889
NM_001260392	scrib	4.773
NM_001260393	scrib	5.188
NM_001260394	sda	4.430
NM_001260395	CG31075	3.122
NM_001260396	CG6051	5.818
NM_001260397	woc	3.078
NM_001260398	mrt	4.359
NM_001260399	mrt	4.360
NM_001260400	mrt	4.311
NM_001260401	mrt	4.344
NM_001260402	mrt	4.360
NM_001260410	Klp98A	2.387
NM_001260414	CG5508	2.497
NM_001260417	larp	3.889
NM_001260418	larp	3.753
NM_001260419	larp	3.752
NM_001260421	CG9990	4.003
NM_001260422	CG9990	3.977
NM_001260423	AR-2	2.308
NM_001260424	Doa	4.306
NM_001260425	Doa	4.378
NM_001260427	alph	4.983
NM_001260429	CG7582	1.522
NM_001260431	CG1969	2.852
NM_001260432	CG1969	2.762
NM_001260433	RpS8	9.318
NM_001260437	Fer1HCH	8.986
NM_001260438	Fer1HCH	8.911
NM_001260439	aralar1	4.386
NM_001260442	tmod	3.374
NM_001260443	tmod	3.151
NM_001260444	tmod	3.340
NM_001260448	CanA1	-0.628
NM_001260449	CanA1	-0.949
NM_001260450	CG15556	2.741
NM_001260451	CG15556	2.754
NM_001260453	CG1746	7.969
NM_001260454	CG1746	8.127
NM_001260455	CG1746	8.710
NM_001260456	CG12054	2.867
NM_001260457	CG12054	3.221
NM_001260458	faf	3.538
NM_001260459	faf	3.509
NM_001260460	faf	3.440
NM_001260461	faf	3.511
NM_001260462	CG2118	1.729
NM_001260463	CG2118	1.106
NM_001260469	heph	0.951
NM_001260470	heph	0.816
NM_001260471	krz	3.503
NM_001260472	mod	4.885
NM_057217	Gpdh	6.542
NM_057218	Gpdh	6.411
NM_057219	Gpdh	6.326
NM_057220	grk	1.377
NM_057222	Gs1	2.673
NM_057224	her	2.077
NM_057225	hk	3.204
NM_057227	Hsf	4.533
NM_057228	hth	0.275
NM_057230	hth	0.904
NM_057233	ImpL3	6.348
NM_057238	Jra	6.951
NM_057241	kel	1.365
NM_057242	Khc	5.407
NM_057243	kz	0.867
NM_057245	l(1)1Bi	0.706
NM_057246	ifc	6.979
NM_057247	eIF-4a	8.188
NM_057248	Sop2	6.317
NM_057249	Sos	2.950
NM_057250	stc	4.392
NM_057251	stc	4.364
NM_057252	esg	1.648
NM_057254	Gli	5.721
NM_057255	AnnIX	6.552
NM_057256	AnnIX	6.485
NM_057257	crp	2.915
NM_057258	Lim3	1.924
NM_057259	l(2)37Cc	5.393
NM_057260	CG10561	1.037
NM_057261	Aats-asp	6.777
NM_057262	dre4	2.798
NM_057263	sas	0.030
NM_057265	lab	2.055
NM_057266	lace	6.694
NM_057267	AnnX	2.012
NM_057268	Lam	2.214
NM_057269	LanA	0.935
NM_057270	LanB1	2.364
NM_057277	Mal-A2	6.485
NM_057278	Appl	-1.457
NM_057279	Mal-A1	9.405
NM_057280	Mal-A3	6.514
NM_057281	RpL36	8.593
NM_057282	RpLP1	9.447
NM_057283	RpL19	8.668
NM_057284	RpS3	8.697
NM_057286	mei-S332	0.761
NM_057288	mago	3.426
NM_057289	Aprt	3.660
NM_057291	Mlc1	6.682
NM_057292	Mlc1	6.926
NM_057293	mle	2.845
NM_057295	Mp20	7.407
NM_057298	Chrac-14	1.624
NM_057299	Chrac-14	0.821
NM_057302	nau	2.556
NM_057303	ncd	-0.033
NM_057304	neur	3.480
NM_057311	nub	6.330
NM_057313	okr	-0.034
NM_057317	arm	5.268
NM_057318	arm	5.260
NM_057319	pAbp	6.794
NM_057324	Pcl	1.141
NM_057326	peb	5.015
NM_057328	Pgk	4.823
NM_057334	Pkc53E	0.531
NM_057336	pn	1.313
NM_057339	Ptp61F	4.777
NM_057340	Ptp61F	4.636
NM_057343	Pros29	4.824
NM_057345	abd-A	-1.584
NM_057349	pyd	2.339
NM_057351	Ras85D	4.581
NM_057352	ref(2)P	7.376
NM_057357	rod	-1.725
NM_057358	RpII140	3.805
NM_057360	RpI135	1.059
NM_057364	RanGap	1.025
NM_057366	sgg	4.303
NM_057367	sgg	4.703
NM_057368	sgg	4.111
NM_057373	Shaw	0.721
NM_057374	shg	2.329
NM_057375	shn	3.109
NM_057376	shn	3.094
NM_057377	sina	1.773
NM_057378	sl	1.823
NM_057379	sli	0.827
NM_057380	sli	0.795
NM_057381	sli	0.804
NM_057383	sm	0.918
NM_057387	Sod	7.549
NM_057388	sog	1.978
NM_057389	sol	4.640
NM_057390	sol	4.525
NM_057391	alpha-Spec	5.815
NM_057397	Btk29A	1.373
NM_057398	Btk29A	1.438
NM_057402	sta	8.930
NM_057403	stau	2.066
NM_057405	Su(dx)	6.599
NM_057406	su(s)	4.380
NM_057407	Su(var)205	4.672
NM_057408	su(w[a])	4.063
NM_057410	Egfr	1.753
NM_057411	Egfr	1.724
NM_057412	Top2	2.328
NM_057413	awd	7.303
NM_057415	tra2	2.158
NM_057416	tra2	2.260
NM_057417	tra2	2.046
NM_057418	tra2	1.877
NM_057421	trx	1.196
NM_057422	trx	1.289
NM_057423	alphaTry	12.172
NM_057424	alphaTub84B	8.031
NM_057425	tud	2.835
NM_057426	tup	1.925
NM_057427	tup	1.918
NM_057428	RpL40	9.154
NM_057429	Axs	1.539
NM_057430	RpS27A	9.297
NM_057432	ush	0.476
NM_057433	usp	3.406
NM_057438	vnd	3.426
NM_057442	wb	-0.663
NM_057453	Vha16-1	8.231
NM_057456	gammaTub23C	1.655
NM_057457	mts	6.475
NM_057458	Hrb87F	4.213
NM_057459	Hrb87F	4.650
NM_057460	Dpt	3.557
NM_057465	porin	7.909
NM_057466	18w	0.489
NM_057468	Ptp99A	2.311
NM_057469	neb	0.429
NM_057471	alpha-Adaptin	2.520
NM_057472	Vinc	4.099
NM_057473	tam	-0.702
NM_057475	LysD	6.843
NM_057479	LysE	4.120
NM_057480	LysP	-5.621
NM_057484	Ca-P60A	4.992
NM_057485	Dbp73D	0.887
NM_057490	Cbp53E	3.328
NM_057492	ex	3.435
NM_057493	Rrp1	0.155
NM_057500	CycC	2.803
NM_057501	Src42A	4.146
NM_057503	Plc21C	2.206
NM_057504	Plc21C	2.225
NM_057505	bic	6.383
NM_057508	Cys	8.467
NM_057509	R	5.147
NM_057510	drk	4.274
NM_057511	N	-1.643
NM_057512	Pgd	5.851
NM_057513	mus210	1.973
NM_057516	retn	1.861
NM_057518	Xpac	0.882
NM_057519	Gprk2	3.071
NM_057520	Su(H)	0.213
NM_057521	Hrb27C	5.195
NM_057523	ph-p	0.797
NM_057526	RpS2	8.858
NM_057529	hts	4.081
NM_057532	tws	4.253
NM_057533	tws	3.634
NM_057534	sob	1.590
NM_057535	bowl	4.136
NM_057537	14-3-3zeta	7.635
NM_057538	Arf84F	3.057
NM_057539	Hnf4	4.962
NM_057540	TfIIB	3.720
NM_057542	por	2.233
NM_057543	U2af50	4.759
NM_057544	ewg	1.692
NM_057545	yemalpha	1.112
NM_057546	Sox14	3.517
NM_057548	msl-1	1.784
NM_057549	ple	4.234
NM_057550	ple	4.288
NM_057551	robo	2.043
NM_057552	wdn	3.129
NM_057553	brn	0.983
NM_057554	Pabp2	4.086
NM_057558	Cry	8.058
NM_057559	Cyp4d1	3.378
NM_057560	Vha55	7.099
NM_057561	spi	3.517
NM_057568	Bsg25D	2.281
NM_057569	noc	4.028
NM_057577	Sod2	5.101
NM_057579	Dbp45A	2.540
NM_057581	Nmdmc	2.990
NM_057582	Nmdmc	3.118
NM_057584	Hr39	2.696
NM_057585	Hr39	2.574
NM_057586	Myo61F	8.134
NM_057588	Rbp9	2.493
NM_057589	Rbp9	2.509
NM_057590	RpS13	8.575
NM_057591	Trf	2.474
NM_057592	Uch	3.981
NM_057594	cact	5.757
NM_057595	cact	5.303
NM_057597	brat	0.696
NM_057598	pigeon	0.860
NM_057600	dap	1.176
NM_057602	Rac1	3.935
NM_057603	140up	2.275
NM_057604	Map60	1.085
NM_057605	Ace	1.560
NM_057606	cad	4.510
NM_057607	Arf79F	7.599
NM_057608	Taf1	3.333
NM_057609	Taf5	2.378
NM_057611	CycE	-0.571
NM_057615	RpL27A	9.224
NM_057616	RpS18	9.104
NM_057617	Sdc	4.074
NM_057618	capu	4.817
NM_057619	TfIIS	3.629
NM_057620	TpnC47D	4.800
NM_057621	Vha14-1	6.540
NM_057623	pll	2.563
NM_057625	Fkbp13	5.306
NM_057626	Dcp-1	5.467
NM_057627	wal	5.822
NM_057628	dock	3.778
NM_057630	lwr	4.235
NM_057631	ppan	2.101
NM_057632	sgl	7.762
NM_057633	dia	5.314
NM_057634	pelo	2.402
NM_057637	ox	5.862
NM_057638	poe	2.650
NM_057643	Rya-r44F	0.192
NM_057644	Rya-r44F	0.192
NM_057645	Rya-r44F	0.198
NM_057646	Rya-r44F	0.198
NM_057647	TfIIA-L	4.821
NM_057648	TfIIA-L	4.869
NM_057651	babo	2.417
NM_057652	babo	2.440
NM_057653	Rsf1	2.134
NM_057654	mtacp1	5.822
NM_057655	mtacp1	5.728
NM_057657	cpb	5.547
NM_057658	Cdc37	4.273
NM_057660	Trp1	4.810
NM_057663	grp	3.510
NM_057664	ine	3.547
NM_057665	ine	4.009
NM_057666	La	4.854
NM_057668	chic	8.586
NM_057669	Mad	4.938
NM_057670	Mef2	3.557
NM_057671	Mef2	4.094
NM_057672	Mef2	3.834
NM_057673	Mef2	4.046
NM_057676	insc	3.177
NM_057679	RnrL	0.656
NM_057682	cin	2.366
NM_057683	tmod	3.875
NM_057684	tmod	3.765
NM_057685	Tig	-0.589
NM_057686	tsr	8.881
NM_057687	wee	2.054
NM_057691	Dp	3.190
NM_057692	oaf	1.913
NM_057694	Chc	6.196
NM_057695	CG4038	2.778
NM_057698	Ance	6.662
NM_057699	CalpA	1.764
NM_057700	CalpA	1.928
NM_057701	Gp150	7.475
NM_057706	RpL11	8.738
NM_057711	bcn92	2.544
NM_057714	klu	-0.280
NM_057716	pnut	4.163
NM_057719	Mtor	2.568
NM_057720	cni	4.685
NM_057721	sw	2.317
NM_057722	sw	2.257
NM_057723	sw	2.248
NM_057724	sw	2.241
NM_057725	sw	2.226
NM_057726	sw	2.345
NM_057727	sw	2.212
NM_057728	sw	2.266
NM_057729	sw	2.265
NM_057730	sw	2.218
NM_057731	sw	2.251
NM_057732	Cdk5	3.443
NM_057733	CG5210	5.472
NM_057734	Chi	3.489
NM_057736	cnn	1.453
NM_057738	PR2	1.987
NM_057739	PR2	1.967
NM_057741	Pk92B	3.010
NM_057742	Rab2	5.890
NM_057743	Act87E	5.820
NM_057744	cos	-0.016
NM_057746	Rel	8.232
NM_057750	Rho1	8.086
NM_057751	Rlb1	1.809
NM_057753	SdhB	5.666
NM_057757	crm	0.496
NM_057758	barr	0.564
NM_057766	noi	3.428
NM_057768	Cng	-0.550
NM_057769	Cyp4e2	4.926
NM_057770	crn	2.316
NM_057773	Mcm2	-1.447
NM_057774	Mlp84B	4.881
NM_057775	Psi	2.673
NM_057779	Iap2	4.205
NM_057780	Nap1	5.962
NM_057782	csw	2.691
NM_057783	csw	1.885
NM_057785	Pi3K59F	1.688
NM_057786	RpL22	7.955
NM_057787	Srp19	4.108
NM_057788	Ssb-c31a	3.888
NM_057789	UbcD2	3.549
NM_057791	drl	1.660
NM_057796	mbc	4.118
NM_057799	yin	3.015
NM_057800	yin	3.084
NM_057802	dare	2.927
NM_057804	Apc	2.499
NM_057805	toc	1.530
NM_057806	Cyt-b5-r	1.865
NM_057808	Clp	2.282
NM_057809	Cnx99A	4.800
NM_057810	Cpr	5.857
NM_057811	Hmu	4.406
NM_057812	Lis-1	5.367
NM_057813	RpL9	8.989
NM_057814	lic	3.649
NM_057815	Mpk2	-0.555
NM_057816	Cyt-c-d	1.735
NM_057817	Nak	3.079
NM_057818	Nak	2.928
NM_057819	nrv1	6.102
NM_057820	nrv2	0.966
NM_057821	nrv2	1.522
NM_057822	Rab11	6.832
NM_057823	Rab14	4.311
NM_057824	Rab6	6.004
NM_057825	Reg-5	2.703
NM_057826	rtGEF	3.192
NM_057828	Cyt-c-p	7.699
NM_057829	Vang	0.950
NM_057830	Xpd	2.069
NM_057831	apt	2.382
NM_057832	apt	2.486
NM_057836	csul	2.071
NM_057837	dpa	-0.232
NM_057838	didum	4.366
NM_057839	kuz	0.125
NM_057841	da	4.273
NM_057842	vkg	-0.197
NM_057843	vri	5.843
NM_057845	wun	5.274
NM_057846	ATPsyn-Cf6	6.676
NM_057847	Acer	1.979
NM_057848	Cdk4	4.367
NM_057849	Chd1	3.499
NM_057854	Prosalpha5	4.695
NM_057855	RpL29	8.558
NM_057856	angel	1.080
NM_057857	snRNP-U1-70K	2.779
NM_057858	sktl	4.910
NM_057859	cag	0.074
NM_057860	U2af38	3.686
NM_057861	T3dh	2.751
NM_057862	SdhA	5.344
NM_057863	Ric	2.052
NM_057864	ade2	2.007
NM_057865	Pkg21D	2.411
NM_057866	Rca1	0.817
NM_057867	Pdk	4.953
NM_057868	Nacalpha	7.335
NM_057869	CoVa	6.944
NM_057870	lok	2.027
NM_057871	lok	1.933
NM_057873	colt	4.786
NM_057874	Surf4	4.846
NM_057875	SamDC	2.831
NM_057876	Dhod	3.998
NM_057877	Phm	4.296
NM_057878	Cdk9	2.272
NM_057880	Gs1l	3.657
NM_057881	Gs1l	3.336
NM_057882	Gcn2	1.553
NM_057883	ttv	1.838
NM_057891	drongo	3.845
NM_057892	dbe	2.793
NM_057893	dve	3.246
NM_057894	dve	3.156
NM_057895	crol	3.957
NM_057896	crol	3.855
NM_057897	crol	3.851
NM_057898	CG4050	1.944
NM_057899	TppII	3.832
NM_057901	Dredd	3.399
NM_057902	Dredd	3.435
NM_057903	Dredd	3.360
NM_057906	pug	3.097
NM_057907	Nrk	0.322
NM_057908	Idgf3	5.112
NM_057909	Idgf2	3.522
NM_057910	Idgf1	2.040
NM_057911	Elf	4.575
NM_057912	Dad	4.117
NM_057914	Amyrel	0.144
NM_057915	Abi	3.534
NM_057916	Dl	-0.470
NM_057917	kraken	6.392
NM_057918	Vha44	5.925
NM_057920	SA	2.449
NM_057921	Rack1	8.846
NM_057922	Pi3K21B	2.353
NM_057923	Osbp	4.246
NM_057933	Alas	4.619
NM_057935	Aats-phe	3.745
NM_057938	dor	2.205
NM_057939	Nup154	1.578
NM_057940	Nup154	1.563
NM_057941	sdk	0.970
NM_057942	sdk	0.988
NM_057943	mira	-0.039
NM_057944	mira	-0.201
NM_057946	Nle	2.904
NM_057947	Thor	8.533
NM_057948	KdelR	5.957
NM_057949	D19B	2.312
NM_057950	Cht2	1.814
NM_057951	Ac13E	2.405
NM_057952	Rpn3	4.312
NM_057953	zf30C	3.158
NM_057956	D19A	2.642
NM_057957	vimar	2.455
NM_057958	qkr58E-3	2.827
NM_057959	CRMP	1.633
NM_057960	fray	5.133
NM_057961	a6	0.322
NM_057962	Uba1	5.545
NM_057963	dpp	1.205
NM_057965	SNF1A	4.513
NM_057966	RpL39	9.866
NM_057967	rnh1	2.450
NM_057969	RhoGEF2	4.005
NM_057970	amon	0.566
NM_057973	Parg	0.455
NM_057974	Dap160	4.029
NM_057975	Dap160	3.985
NM_057977	B4	2.396
NM_057981	ebi	3.483
NM_057984	Nmd3	3.461
NM_057986	Mct1	5.246
NM_057990	dwg	1.922
NM_057992	gbb	2.485
NM_057993	dnt	0.467
NM_057994	Patj	2.224
NM_057999	Srp54	3.787
NM_058000	Sodh-1	5.117
NM_058003	Sir2	4.687
NM_058005	Mkk4	4.194
NM_058006	Hop	5.097
NM_058007	E2f2	2.827
NM_058010	Flo	3.735
NM_058012	Pcd	3.228
NM_058013	p38b	4.094
NM_058018	agt	1.052
NM_058020	Trn	2.207
NM_058021	TER94	5.379
NM_058022	NTPase	5.384
NM_058023	Irp-1A	3.849
NM_058024	Bem46	2.228
NM_058025	und	4.756
NM_058026	ari-2	1.804
NM_058027	Ef1alpha48D	10.180
NM_058028	CG4585	5.155
NM_058029	CG4882	3.602
NM_058030	Thiolase	5.444
NM_058031	Ip259	5.824
NM_058032	Fpps	3.918
NM_058033	Bub3	2.832
NM_058035	slv	2.482
NM_058037	Int6	5.794
NM_058040	Faf	4.351
NM_058042	skpA	6.012
NM_058044	scf	1.194
NM_058045	scf	1.143
NM_058046	Ate1	3.583
NM_058047	alphaCop	4.458
NM_058048	homer	3.188
NM_058049	cdc16	0.810
NM_058051	TBPH	3.450
NM_058052	TBPH	3.588
NM_058053	Sbf	0.848
NM_058054	Rap2l	4.839
NM_058055	JTBR	2.645
NM_058057	Inos	5.546
NM_058061	ApepP	4.177
NM_058063	smt3	5.853
NM_058064	nop5	3.455
NM_058065	aft	1.525
NM_058066	UbcD10	5.141
NM_058067	Tsc1	2.387
NM_058068	Traf4	2.147
NM_058070	Taf10b	2.994
NM_058071	RpII33	2.882
NM_058072	Rep	3.686
NM_058073	Eno	6.713
NM_058074	Pten	2.382
NM_058075	Pten	2.403
NM_058076	Pten	2.200
NM_058080	Eaat1	3.974
NM_058082	Apc2	1.152
NM_058084	Taz	3.596
NM_058085	tacc	4.238
NM_058086	tacc	4.264
NM_058088	drosha	1.714
NM_058089	Vha13	8.228
NM_058090	Tehao	4.553
NM_058091	Trap1	3.208
NM_058093	CHIP	3.098
NM_058094	CSN5	3.872
NM_058096	CSN4	2.725
NM_058097	Manf	4.718
NM_058100	Stam	6.829
NM_058101	Dnz1	2.906
NM_058102	drpr	5.130
NM_058103	Pfrx	4.073
NM_058104	Pfrx	3.974
NM_058105	CstF-64	2.576
NM_058106	Aac11	3.717
NM_058111	Akap200	4.232
NM_058112	Akap200	4.130
NM_058114	decay	7.650
NM_058115	Taf10	3.971
NM_058118	Kr-h1	5.210
NM_058119	Kr-h1	5.093
NM_058120	Ercc1	4.253
NM_058121	gammaSnap	4.889
NM_058124	Sur	0.293
NM_058125	Rpt1	5.225
NM_058126	Rpn6	4.995
NM_058128	Mst85C	1.427
NM_058129	Sps2	3.441
NM_058130	Sps2	3.582
NM_058131	CG6712	2.585
NM_058132	Slbp	1.164
NM_058133	ligatin	2.139
NM_058136	Actn	3.586
NM_058137	Actn	3.625
NM_058139	for	4.757
NM_058140	for	4.907
NM_058141	for	4.294
NM_058142	for	4.094
NM_058143	fs(1)K10	1.885
NM_058147	Adhr	7.586
NM_058148	Fs(2)Ket	2.057
NM_058151	fu	1.122
NM_058154	G-ialpha65A	6.150
NM_058155	Gld	0.671
NM_058156	Glt	-0.693
NM_058157	G-salpha60A	4.052
NM_058158	G-salpha60A	4.130
NM_058159	Sema-2a	1.436
NM_058161	Sce	3.071
NM_058162	Jafrac1	5.724
NM_078489	Cdk7	1.355
NM_078490	snf	4.069
NM_078492	Rnp4F	2.897
NM_078493	Mcm3	0.210
NM_078494	Mlc-c	7.561
NM_078496	mof	-0.250
NM_078497	Act5C	9.156
NM_078498	rux	1.073
NM_078500	Mipp2	2.879
NM_078501	Nep1	1.213
NM_078502	sqh	7.765
NM_078503	Spx	2.246
NM_078504	Top3beta	2.764
NM_078506	PpV	3.190
NM_078508	RpL7A	8.971
NM_078509	dx	0.711
NM_078510	Mcm6	-0.284
NM_078513	fz4	2.861
NM_078514	brk	0.614
NM_078516	CHES-1-like	3.218
NM_078518	RpS6	8.796
NM_078519	bys	2.824
NM_078520	sws	2.518
NM_078521	sn	0.677
NM_078523	fs(1)h	3.618
NM_078524	Smox	3.789
NM_078525	Traf6	1.781
NM_078527	Trxr-1	7.617
NM_078528	ND75	4.786
NM_078530	org-1	0.646
NM_078535	Nrg	2.170
NM_078538	Bx42	3.391
NM_078539	fh	1.897
NM_078540	His3.3B	6.042
NM_078541	Ost48	4.772
NM_078543	Dsor1	3.740
NM_078546	Idgf4	6.316
NM_078547	Yp2	3.243
NM_078548	Yp1	4.463
NM_078550	alpha-Man-I	2.963
NM_078551	Gip	4.234
NM_078554	sesB	8.421
NM_078555	Ant2	1.221
NM_078556	Imp	0.360
NM_078557	Ork1	3.491
NM_078559	sev	0.029
NM_078560	Hsp60	5.782
NM_078562	l(1)10Bb	3.282
NM_078563	dsh	2.796
NM_078564	hop	2.292
NM_078565	dlg1	2.818
NM_078568	Gs2	6.379
NM_078569	RpII215	2.823
NM_078570	nod	1.716
NM_078571	Met	1.666
NM_078573	bif	5.576
NM_078574	PhKgamma	3.700
NM_078576	CkIIbeta	4.528
NM_078577	Hsc70-3	6.421
NM_078584	LIMK1	1.752
NM_078585	CkIalpha	4.731
NM_078586	Tis11	3.641
NM_078587	hep	2.993
NM_078588	Bap60	3.840
NM_078589	sno	1.584
NM_078590	mew	2.793
NM_078592	NFAT	1.373
NM_078593	Yp3	5.794
NM_078594	rdgB	1.279
NM_078595	ben	4.783
NM_078597	mRpL38	2.921
NM_078598	mRpS25	3.430
NM_078599	NetA	3.736
NM_078601	rut	2.761
NM_078602	Flo-2	3.454
NM_078604	hiw	2.043
NM_078605	gce	3.377
NM_078606	Top1	3.602
NM_078609	Ahcy13	4.930
NM_078610	Actr13E	2.621
NM_078611	mRpL3	3.581
NM_078612	mRpS30	4.290
NM_078613	Rhp	2.859
NM_078614	sd	4.154
NM_078615	Myb	2.923
NM_078616	Pkcdelta	1.153
NM_078631	CycD	2.578
NM_078633	Stim	4.112
NM_078636	exd	4.047
NM_078637	vap	3.287
NM_078638	disco	-0.535
NM_078639	kat80	3.382
NM_078640	eas	4.573
NM_078641	caz	3.383
NM_078642	Cyp1	7.857
NM_078643	nonA	3.765
NM_078644	Fur2	1.108
NM_078645	mei-41	-0.599
NM_078646	Anxb11	4.507
NM_078648	Arp14D	6.311
NM_078649	Pp2B-14D	2.850
NM_078650	Cap	2.335
NM_078651	mbt	1.750
NM_078652	RpS19a	8.180
NM_078653	r	2.065
NM_078654	if	2.301
NM_078655	mRpL22	3.401
NM_078658	RpS5a	8.452
NM_078659	baz	3.789
NM_078661	Fim	7.210
NM_078664	beta-Spec	5.606
NM_078666	Socs16D	2.734
NM_078667	e(y)1	3.076
NM_078671	dik	2.036
NM_078672	scu	5.163
NM_078673	Taf8	2.728
NM_078674	wupA	6.553
NM_078675	ari-1	3.091
NM_078676	betaCop	4.584
NM_078677	Tsf1	4.653
NM_078682	bnb	3.513
NM_078683	Pvf1	5.595
NM_078684	pcm	1.369
NM_078685	Grip84	1.988
NM_078686	car	2.158
NM_078687	Zw	4.590
NM_078688	dome	5.064
NM_078689	Mer	2.791
NM_078690	Cdc42	6.730
NM_078691	Bap	4.082
NM_078693	Nep3	2.586
NM_078695	Rab10	6.067
NM_078696	Syx16	2.866
NM_078698	cactin	2.792
NM_078699	mal	4.586
NM_078701	shakB	-1.026
NM_078702	Ser6	6.221
NM_078704	dod	3.131
NM_078705	pen	3.344
NM_078706	37135	2.602
NM_078709	slgA	2.612
NM_078710	Hlc	3.246
NM_078711	mst	1.405
NM_078712	lcs	6.193
NM_078713	S6kII	1.530
NM_078714	fog	0.702
NM_078715	l(2)gl	5.344
NM_078716	mRpL10	3.605
NM_078717	kis	2.044
NM_078719	smo	-0.447
NM_078720	Spp	4.227
NM_078721	Ets21C	6.135
NM_078725	aru	2.450
NM_078726	S	1.199
NM_078727	ast	1.830
NM_078731	aop	4.537
NM_078733	Rab5	6.235
NM_078738	RpS21	8.351
NM_078739	Prx6005	2.924
NM_078740	lilli	2.675
NM_078741	gkt	2.004
NM_078742	Ptpa	2.073
NM_078743	msl-2	0.383
NM_078745	ed	1.483
NM_078747	Atet	2.334
NM_078749	mRpS2	3.207
NM_078750	Cf2	2.508
NM_078752	mRpL24	4.129
NM_078754	Trip1	6.125
NM_078755	His3.3A	5.079
NM_078756	qtc	4.602
NM_078760	GluRIIA	-0.063
NM_078762	lid	3.009
NM_078764	H2.0	-0.312
NM_078765	mtm	2.999
NM_078766	Kr-h2	5.277
NM_078769	cup	1.423
NM_078773	ade3	1.524
NM_078774	Mnn1	1.391
NM_078777	Ndae1	4.949
NM_078782	TepII	2.284
NM_078783	TepIII	1.203
NM_078785	Pvr	5.290
NM_078787	Aats-ala	4.180
NM_078790	Dh31	1.747
NM_078791	Tsp29Fa	8.633
NM_078792	Tsp29Fb	9.194
NM_078793	alien	3.366
NM_078794	Try29F	7.472
NM_078797	tai	4.285
NM_078799	numb	5.158
