transcript_name	Gene_name	RAL-208-Challenged
NM_001202043	CG15093	5.679
NM_001202048	hts	4.496
NM_001202056	stl	1.357
NM_001202058	CG42678	1.309
NM_001202059	CG42678	1.452
NM_001202060	CG42678	1.302
NM_001202063	CG3800	5.493
NM_001202064	CG9849	3.526
NM_001202069	CG3363	1.714
NM_001202070	Mmp1	5.452
NM_001202071	Mmp1	5.570
NM_001202072	Mmp1	5.456
NM_001202073	Mmp1	5.736
NM_001202074	Mmp1	5.564
NM_001202075	Mmp1	5.454
NM_001202076	Mmp1	5.600
NM_001202078	NaCP60E	-2.647
NM_001202079	zip	5.829
NM_001202080	zip	5.821
NM_001202081	zip	5.833
NM_001202082	zip	5.759
NM_001202083	Pdk1	4.347
NM_001202087	Sac1	4.353
NM_001202088	CG13917	2.833
NM_001202091	CG42676	1.704
NM_001202093	CG12024	1.176
NM_001202094	R	4.722
NM_001202097	CG13800	2.738
NM_001202098	CG13800	2.816
NM_001202100	CG42669	3.884
NM_001202101	CG42669	4.253
NM_001202102	CG42669	3.810
NM_001202103	CG42669	3.895
NM_001202104	CG42669	4.577
NM_001202105	CG42669	3.160
NM_001202106	CG16986	6.550
NM_001202107	CG1246	7.947
NM_001202112	kst	5.499
NM_001202113	Eip63E	3.705
NM_001202114	CG32264	3.679
NM_001202115	Scsalpha	5.518
NM_001202116	Eip63F-1	3.918
NM_001202117	Eip63F-1	5.433
NM_001202118	Eip63F-1	3.768
NM_001202119	CG43367	3.012
NM_001202121	Src64B	0.536
NM_001202122	Src64B	0.514
NM_001202123	BG642312	2.694
NM_001202124	CG42714	3.293
NM_001202125	dikar	0.635
NM_001202126	Sh3beta	5.906
NM_001202127	Sh3beta	5.444
NM_001202128	Sh3beta	4.755
NM_001202129	akirin	3.673
NM_001202130	akirin	4.528
NM_001202131	akirin	4.711
NM_001202135	Ank2	-2.407
NM_001202136	Ank2	-2.489
NM_001202138	Ank2	-2.247
NM_001202139	Ank2	-2.374
NM_001202140	Ank2	-2.185
NM_001202141	Ank2	-3.951
NM_001202142	Fhos	2.780
NM_001202143	Fhos	2.662
NM_001202145	Galk	3.741
NM_001202146	Fdxh	2.500
NM_001202153	CG42671	3.551
NM_001202154	CG42671	3.392
NM_001202155	CG42671	3.542
NM_001202159	CG42588	-0.040
NM_001202161	bru-3	-0.470
NM_001202162	bru-3	-0.426
NM_001202163	bru-3	-0.180
NM_001202164	bru-3	-0.385
NM_001202165	bru-3	-0.172
NM_001202166	bru-3	-0.862
NM_001202167	bru-3	-0.341
NM_001202168	bru-3	-0.642
NM_001202169	bru-3	-0.548
NM_001202170	bru-3	-0.400
NM_001202171	bru-3	-0.284
NM_001202172	Hsc70Cb	5.735
NM_001202173	Hsc70Cb	5.745
NM_001202174	Hsc70Cb	5.674
NM_001202175	Hsc70Cb	5.668
NM_001202176	CG6833	2.622
NM_001202179	Cep135	-0.422
NM_001202181	mex1	8.198
NM_001202183	RhoGAP71E	2.318
NM_001202185	CG17028	3.484
NM_001202193	Lmpt	4.019
NM_001202194	Exn	3.330
NM_001202195	CG7580	5.603
NM_001202196	CG7580	5.819
NM_001202197	Jon74E	-0.178
NM_001202202	asf1	2.768
NM_001202203	wnd	4.313
NM_001202207	CG14184	3.835
NM_001202208	CG42674	4.259
NM_001202210	CG6597	3.849
NM_001202213	CG32428	3.067
NM_001202215	Pka-R1	3.929
NM_001202216	Pka-R1	3.666
NM_001202217	Pka-R1	3.616
NM_001202218	Pka-R1	3.676
NM_001202219	Pka-R1	3.686
NM_001202220	Pka-R1	3.737
NM_001202221	Pka-R1	3.807
NM_001202222	Hr78	3.913
NM_001202223	Hr78	3.925
NM_001202224	MED1	2.542
NM_001202226	CG7414	5.058
NM_001202227	CG7414	5.178
NM_001202228	CG32448	2.765
NM_001202230	P5CDh1	2.842
NM_001202231	srpk79D	-0.302
NM_001202232	srpk79D	-0.577
NM_001202235	tub	3.101
NM_001202236	CG14646	2.706
NM_001202238	tacc	5.401
NM_001202239	tacc	4.609
NM_001202240	tacc	4.306
NM_001202241	CG42574	3.208
NM_001202242	CG42574	3.394
NM_001202243	CG42574	3.263
NM_001202244	CG42574	3.293
NM_001202245	CG42574	3.203
NM_001202246	CG42574	3.192
NM_001202247	CG42574	3.378
NM_001202253	Rm62	6.809
NM_001202255	CG42724	3.626
NM_001202256	CG42724	3.523
NM_001202257	CG42724	3.348
NM_001202258	CG42724	3.338
NM_001202259	Zif	3.832
NM_001202263	CG42656	3.803
NM_001202264	CG42489	2.928
NM_001202266	Pif1A	2.339
NM_001202268	skap	6.199
NM_001202269	skap	6.204
NM_001202270	ps	2.314
NM_001202271	ps	3.330
NM_001202272	ps	3.901
NM_001202273	ps	3.983
NM_001202274	ps	3.869
NM_001202280	fau	5.208
NM_001202281	CG6621	2.357
NM_001202282	CG5961	2.829
NM_001202283	CG12267	1.024
NM_001202284	kar	2.783
NM_001202286	poly	3.387
NM_001202287	CCHa2	3.931
NM_001202288	CCHa2	3.895
NM_001202292	CG3321	5.538
NM_001202293	CG42788	0.423
NM_001202294	CG42727	1.296
NM_001202295	CG6136	1.027
NM_001202299	CG5516	3.249
NM_001202300	CG32856	1.994
NM_001202301	mor	3.687
NM_001202302	GATAe	4.152
NM_001202303	GATAe	4.184
NM_001202304	Mhcl	2.724
NM_001202307	Cctgamma	6.023
NM_001202308	Cctgamma	6.033
NM_001202309	cher	4.934
NM_001202319	CG16718	1.757
NM_001202320	CG42668	5.290
NM_001202321	CG42668	5.084
NM_001202322	CG42668	5.077
NM_001202323	CG42668	5.117
NM_001202325	MtnE	5.377
NM_001202326	pre-mod(mdg4)-T	2.486
NM_001202327	pre-mod(mdg4)-Z	2.486
NM_001202328	pre-mod(mdg4)-X	1.126
NM_001202329	pre-mod(mdg4)-Y	1.599
NM_001202330	pre-mod(mdg4)-AD	1.503
NM_001202331	pre-mod(mdg4)-AE	1.693
NM_001202332	pre-mod(mdg4)-W	1.342
NM_001202333	pre-mod(mdg4)-V	0.139
NM_001202337	CG6954	2.390
NM_001202338	wfs1	3.184
NM_001202339	CG17618	1.644
NM_001202340	sav	2.784
NM_001202341	Ir	4.565
NM_001202343	CG16732	3.425
NM_001202345	4EHP	3.331
NM_001202346	4EHP	1.677
NM_001202347	Syx1A	4.379
NM_001202348	CG13607	1.555
NM_001202349	CG13607	1.561
NM_001202354	CG31381	0.861
NM_001202355	CG31381	2.530
NM_001202356	CG31381	2.537
NM_001202357	CG11089	3.231
NM_001202358	CG11089	2.609
NM_001202359	CG11089	2.530
NM_001202360	CG11089	2.537
NM_001202364	gro	3.295
NM_001202365	gro	3.309
NM_001202366	RpL34a	6.025
NM_001202376	CG9990	3.703
NM_001202379	Ef1gamma	7.385
NM_001202380	Ptp99A	1.847
NM_001202381	CG2006	1.230
NM_001202382	Cad99C	-0.405
NM_001202383	CG7824	1.089
NM_001202384	CG7816	5.036
NM_001202385	CG7816	4.889
NM_001202386	CG7816	4.917
NM_001202390	tmod	3.218
NM_001202391	tmod	3.516
NM_001202392	CG2246	3.978
NM_001202393	CG2246	3.880
NM_001202394	CG2246	3.985
NM_001202395	CG2246	4.137
NM_001202396	CG2246	4.141
NM_001202397	CG2246	4.022
NM_001202400	ttk	2.249
NM_001202401	ttk	3.368
NM_001258471	plexB	1.499
NM_001258472	ci	-0.761
NM_001258473	ci	-0.917
NM_001258475	RpS3A	8.784
NM_001258476	pan	0.945
NM_001258477	pan	0.912
NM_001258478	CG33978	-0.047
NM_001258479	CG2219	4.412
NM_001258480	CG2316	4.238
NM_001258481	CG31998	1.813
NM_001258482	Crk	4.407
NM_001258483	Crk	4.357
NM_001258484	CG1674	2.231
NM_001258485	CG1674	2.147
NM_001258487	RhoGAP102A	-0.319
NM_001258491	Hcf	2.428
NM_001258496	zfh2	-2.344
NM_001258497	unc-13	-0.018
NM_001258498	unc-13	0.273
NM_001258499	plexA	1.941
NM_001258500	CG11076	4.371
NM_001258501	Zyx	4.172
NM_001258506	CG33521	2.982
NM_001258507	Mitf	4.392
NM_001258508	Mitf	4.200
NM_001258510	Caps	0.083
NM_001258511	Caps	0.109
NM_001258514	ewg	2.201
NM_001258515	ewg	2.064
NM_001258518	elav	-1.296
NM_001258519	Appl	-1.671
NM_001258520	Appl	-1.671
NM_001258521	Appl	-1.611
NM_001258522	Appl	-1.640
NM_001258523	Appl	-1.591
NM_001258524	Hmt4-20	2.707
NM_001258525	CG13358	1.012
NM_001258527	TRAM	3.712
NM_001258528	su(w[a])	4.222
NM_001258529	su(w[a])	4.169
NM_001258531	CG3638	2.024
NM_001258532	futsch	-1.413
NM_001258535	CG32809	-0.808
NM_001258537	CG32809	-0.788
NM_001258538	CG32809	-0.847
NM_001258540	Adar	1.605
NM_001258541	Adar	2.185
NM_001258542	Adar	2.099
NM_001258543	Adar	1.879
NM_001258544	Adar	1.741
NM_001258545	Adar	1.911
NM_001258546	Adar	2.165
NM_001258547	Adar	1.805
NM_001258548	Adar	0.797
NM_001258549	CG42666	2.678
NM_001258550	CG42666	2.815
NM_001258551	CG42666	2.796
NM_001258552	CG42666	2.404
NM_001258554	Edem1	1.635
NM_001258555	east	1.277
NM_001258556	east	1.043
NM_001258557	CG3191	1.852
NM_001258559	ptr	4.782
NM_001258560	ptr	4.968
NM_001258561	tko	1.534
NM_001258562	trol	1.760
NM_001258563	trol	2.017
NM_001258564	trol	1.639
NM_001258565	trol	1.735
NM_001258566	trol	1.801
NM_001258567	trol	1.910
NM_001258568	trol	1.912
NM_001258569	trol	1.881
NM_001258570	trol	1.690
NM_001258571	trol	1.851
NM_001258572	Pdfr	1.074
NM_001258573	CG13760	2.087
NM_001258574	wds	2.514
NM_001258575	Tsp3A	2.106
NM_001258580	CG32795	5.145
NM_001258581	N	-1.507
NM_001258582	Parg	0.959
NM_001258583	Mnt	3.039
NM_001258584	Mnt	3.011
NM_001258587	cib	6.164
NM_001258588	tyf	2.055
NM_001258589	tyf	2.097
NM_001258590	tyf	1.923
NM_001258591	tyf	2.052
NM_001258592	tyf	2.051
NM_001258594	CG43134	6.530
NM_001258595	CG43134	6.406
NM_001258601	ctp	5.234
NM_001258603	yu	3.437
NM_001258604	Mlc-c	7.596
NM_001258605	Tre1	1.206
NM_001258606	CG15773	0.851
NM_001258607	MAPk-Ak2	5.782
NM_001258611	rux	1.337
NM_001258612	CG5941	4.093
NM_001258615	Ca-alpha1T	-0.987
NM_001258616	Ca-alpha1T	-0.995
NM_001258618	CG14446	0.754
NM_001258619	CG3566	3.361
NM_001258620	CG15896	2.334
NM_001258621	pigs	3.138
NM_001258622	Ctr1A	4.104
NM_001258623	Ctr1A	3.985
NM_001258624	Ctr1A	4.153
NM_001258625	pod1	3.784
NM_001258628	ogre	1.972
NM_001258629	ogre	1.592
NM_001258638	Pdp	2.612
NM_001258639	Rab39	3.464
NM_001258645	sdt	2.929
NM_001258646	sdt	3.603
NM_001258647	sdt	2.644
NM_001258650	lawc	2.215
NM_001258651	lawc	2.136
NM_001258652	Nrg	2.138
NM_001258654	Moe	6.601
NM_001258655	Moe	6.788
NM_001258657	HP1b	2.505
NM_001258658	CG7766	3.746
NM_001258659	CG7766	3.745
NM_001258660	AP-1gamma	4.548
NM_001258661	AP-1gamma	4.443
NM_001258662	amx	2.948
NM_001258663	CG34449	2.687
NM_001258665	CG42262	3.896
NM_001258667	CG32694	2.145
NM_001258668	CG32694	2.449
NM_001258677	CG32685	2.577
NM_001258678	CG32685	2.627
NM_001258679	CG32685	2.504
NM_001258685	nocte	3.464
NM_001258686	CG2889	2.106
NM_001258687	Imp	1.320
NM_001258688	CG15199	0.363
NM_001258691	CG34348	2.576
NM_001258692	CG1597	2.201
NM_001258693	dlg1	2.553
NM_001258694	dlg1	2.478
NM_001258696	CG2247	2.634
NM_001258697	CG2247	2.639
NM_001258698	CG2247	2.602
NM_001258699	CkIIbeta	3.924
NM_001258700	CkIIbeta	3.578
NM_001258701	CkIIbeta	4.167
NM_001258702	CG43154	2.563
NM_001258703	CG43154	1.876
NM_001258704	CG10353	3.188
NM_001258706	pot	0.913
NM_001258715	tomosyn	3.782
NM_001258722	HDAC4	2.726
NM_001258723	up	6.364
NM_001258724	up	6.566
NM_001258725	Tango2	1.778
NM_001258729	g	2.049
NM_001258730	CG32626	3.767
NM_001258731	CG32626	4.402
NM_001258732	mamo	-0.100
NM_001258734	ben	4.562
NM_001258738	NetA	3.677
NM_001258742	Ag5r	5.879
NM_001258743	rut	2.317
NM_001258744	CG9009	5.935
NM_001258745	be	3.510
NM_001258746	rab3-GEF	-2.209
NM_001258750	Top1	3.664
NM_001258751	HDAC6	2.926
NM_001258752	HDAC6	2.772
NM_001258765	CG9240	2.906
NM_001258766	PGRP-LE	4.105
NM_001258767	sd	3.884
NM_001258768	sd	4.213
NM_001258769	sd	4.369
NM_001258770	sd	3.491
NM_001258771	sd	3.962
NM_001258772	sd	3.976
NM_001258773	sd	4.088
NM_001258774	Stim	3.941
NM_001258777	eas	2.784
NM_001258778	eas	3.528
NM_001258779	U2af50	5.142
NM_001258780	U2af50	5.113
NM_001258781	U2af50	5.121
NM_001258782	CG4301	5.613
NM_001258783	CG4301	5.623
NM_001258784	Traf-like	4.622
NM_001258785	Traf-like	4.461
NM_001258786	Pp2B-14D	2.309
NM_001258787	Pp2B-14D	2.502
NM_001258788	CanA-14F	0.301
NM_001258790	CG4768	2.962
NM_001258791	CG9132	4.081
NM_001258792	CG13004	1.542
NM_001258794	CG9086	3.517
NM_001258796	CG8949	3.358
NM_001258799	CG7206	3.304
NM_001258800	scu	4.487
NM_001258801	RhoGAP16F	4.956
NM_001258802	CG7192	4.036
NM_001258803	wupA	5.559
NM_001258804	wupA	5.983
NM_001258805	wupA	6.556
NM_001258807	ari-1	2.988
NM_001258811	CrebB-17A	3.190
NM_001258813	Pk17E	2.542
NM_001258814	Pk17E	2.788
NM_001258815	CG7990	0.934
NM_001258817	kek5	2.242
NM_001258819	CG14200	1.833
NM_001258820	CG14200	1.830
NM_001258821	Pfrx	3.365
NM_001258822	Pfrx	3.274
NM_001258823	Pfrx	3.200
NM_001258824	CoRest	2.201
NM_001258825	CoRest	2.109
NM_001258826	CoRest	2.867
NM_001258827	Tao-1	3.027
NM_001258829	RpS10b	8.614
NM_001258830	CG14220	2.156
NM_001258831	CG14207	6.573
NM_001258833	Cdc42	6.570
NM_001258834	Cdc42	6.532
NM_001258835	Cdc42	6.563
NM_001258836	CG14231	2.621
NM_001258837	CG14232	2.997
NM_001258838	CG14235	6.892
NM_001258841	CG15618	0.820
NM_001258842	CG32529	2.725
NM_001258843	CG32529	3.331
NM_001258844	CG32529	3.352
NM_001258845	CG32529	3.468
NM_001258846	Nep3	2.963
NM_001258847	Nep3	2.834
NM_001258851	RhoGAP19D	2.502
NM_001258858	shakB	-1.694
NM_001258859	shakB	-2.340
NM_001258862	slgA	2.129
NM_001258863	slgA	2.119
NM_001258864	slgA	2.149
NM_001258865	slgA	2.169
NM_001258866	slgA	2.190
NM_001258867	slgA	2.086
NM_001258868	CG14614	2.015
NM_001258869	CG14614	2.025
NM_001258870	CG14619	2.104
NM_001258871	CG14619	1.905
NM_001258872	l(2)gl	5.161
NM_001258873	l(2)gl	5.189
NM_001258874	l(2)gl	5.146
NM_001258875	l(2)gl	5.106
NM_001258880	dbr	2.729
NM_001258881	dbr	2.762
NM_001258882	dbr	2.772
NM_001258883	dbr	2.664
NM_001258884	galectin	4.822
NM_001258885	Sam-S	3.136
NM_001258886	CG11455	4.628
NM_001258887	spen	0.920
NM_001258889	kis	2.213
NM_001258890	kis	2.231
NM_001258891	kis	2.231
NM_001258893	CG3625	4.618
NM_001258894	crq	4.909
NM_001258898	CG3662	6.020
NM_001258900	Plap	3.661
NM_001258901	CG4896	1.879
NM_001258902	CG4896	1.904
NM_001258903	CG5001	4.142
NM_001258904	CG5001	4.320
NM_001258905	CG43348	8.445
NM_001258906	CG43349	8.147
NM_001258910	chinmo	-0.400
NM_001258911	CG18317	4.304
NM_001258912	CG18317	4.295
NM_001258914	CG31663	-0.100
NM_001258915	CG7337	3.848
NM_001258916	CG10874	2.628
NM_001258921	CG9894	4.666
NM_001258922	Chd1	3.378
NM_001258923	Hydr2	5.339
NM_001258924	CG9664	4.585
NM_001258927	CG34394	5.545
NM_001258932	bowl	4.120
NM_001258933	bowl	4.154
NM_001258934	bowl	4.137
NM_001258935	CG3921	3.009
NM_001258936	CG3921	3.019
NM_001258938	CG43055	7.560
NM_001258946	dp	-2.967
NM_001258947	dp	-2.998
NM_001258950	dp	-2.126
NM_001258955	CG14023	1.886
NM_001258956	cype	6.766
NM_001258957	cype	6.661
NM_001258960	fusl	0.284
NM_001258961	fusl	0.213
NM_001258962	nompC	-1.009
NM_001258963	Lam	2.391
NM_001258964	Lam	2.218
NM_001258965	Oscillin	4.811
NM_001258966	Oscillin	4.980
NM_001258967	Oscillin	4.363
NM_001258968	Oscillin	4.599
NM_001258969	Oscillin	4.617
NM_001258973	Gpdh	6.021
NM_001258976	chic	8.630
NM_001258977	chic	8.406
NM_001258978	eIF-4a	8.091
NM_001258979	lid	2.906
NM_001258980	lid	2.909
NM_001258981	lid	2.888
NM_001258982	Tsp26A	-0.750
NM_001258983	stai	1.888
NM_001258985	CG11236	2.521
NM_001258988	Hrb27C	5.231
NM_001258989	Hrb27C	4.995
NM_001258990	Hrb27C	4.437
NM_001258992	CG18304	0.152
NM_001258993	uif	-0.474
NM_001258994	uif	-0.511
NM_001258995	uif	-0.509
NM_001258997	Rab30	3.917
NM_001258998	milt	4.408
NM_001258999	milt	4.549
NM_001259000	milt	4.422
NM_001259001	chm	1.276
NM_001259004	CG7231	2.275
NM_001259007	Cka	3.774
NM_001259008	Cka	3.392
NM_001259009	CG43394	2.606
NM_001259010	Snx6	5.334
NM_001259012	CG8086	1.604
NM_001259013	CG8086	1.593
NM_001259014	CG7627	2.980
NM_001259015	Pp2A-29B	5.362
NM_001259017	Glt	0.423
NM_001259019	CG13102	6.883
NM_001259020	tai	3.868
NM_001259021	Ggamma30A	1.990
NM_001259024	Gdi	6.296
NM_001259025	IP3K1	4.608
NM_001259026	CG5850	2.818
NM_001259027	CG5850	1.938
NM_001259028	CG5850	1.937
NM_001259029	CG31875	2.090
NM_001259031	Trp1	4.510
NM_001259032	porin	7.389
NM_001259037	SCAR	3.548
NM_001259038	SCAR	3.547
NM_001259039	CG16833	1.915
NM_001259040	CG16833	1.746
NM_001259041	CG16833	1.858
NM_001259042	CG16833	1.755
NM_001259043	CG16833	1.862
NM_001259044	CG16833	1.714
NM_001259046	Reps	1.886
NM_001259047	l(2)gd1	4.495
NM_001259064	crol	3.796
NM_001259065	Pde1c	1.956
NM_001259067	JhI-21	2.465
NM_001259068	CG14946	0.519
NM_001259069	bru-2	4.744
NM_001259070	bru-2	4.610
NM_001259071	bru-2	4.687
NM_001259072	bru-2	4.841
NM_001259073	bru-2	4.577
NM_001259074	vir-1	2.518
NM_001259075	vir-1	6.694
NM_001259076	SC35	3.671
NM_001259086	Vha68-2	7.609
NM_001259087	CG9932	1.642
NM_001259089	CG16974	3.635
NM_001259090	CG6043	2.756
NM_001259091	CG6043	2.637
NM_001259102	spel1	-1.532
NM_001259108	CycE	-0.530
NM_001259109	CG3793	2.277
NM_001259113	Idgf2	4.040
NM_001259114	Idgf2	4.028
NM_001259116	LSm7	3.339
NM_001259117	CG17912	2.358
NM_001259118	CG17912	1.938
NM_001259119	Mhc	5.851
NM_001259120	Mhc	5.774
NM_001259121	Mhc	5.885
NM_001259122	Mhc	5.872
NM_001259124	ApepP	4.110
NM_001259128	BicD	3.817
NM_001259129	Sgt	4.115
NM_001259130	fws	2.727
NM_001259133	CG5110	3.014
NM_001259134	CG6453	3.604
NM_001259137	qua	1.176
NM_001259150	CG10178	1.272
NM_001259152	ham	2.398
NM_001259153	CG17323	0.963
NM_001259154	CG17323	1.033
NM_001259155	CG17323	0.989
NM_001259156	Lim3	1.304
NM_001259157	Lim3	0.991
NM_001259158	Lim3	0.981
NM_001259159	Lim3	1.063
NM_001259160	Pax	5.160
NM_001259161	Pax	5.047
NM_001259162	CG10237	3.833
NM_001259165	Lar	0.806
NM_001259167	CG10462	3.862
NM_001259171	lok	1.863
NM_001259172	spir	4.280
NM_001259173	spir	4.426
NM_001259174	spir	4.393
NM_001259176	CG31688	-1.366
NM_001259179	Fs(2)Ket	2.547
NM_001259180	Fs(2)Ket	2.173
NM_001259181	Fs(2)Ket	2.408
NM_001259182	Fs(2)Ket	2.336
NM_001259183	dia	2.391
NM_001259184	dia	5.377
NM_001259185	CG9336	5.277
NM_001259186	CG14401	0.656
NM_001259187	Nhe2	2.325
NM_001259188	Nhe2	2.970
NM_001259189	Dap160	3.988
NM_001259192	CG43346	1.963
NM_001259193	CG43346	2.965
NM_001259198	CG2225	-0.713
NM_001259199	CG31619	-0.879
NM_001259202	CG3635	4.863
NM_001259205	CG43266	3.270
NM_001259206	CG17715	3.475
NM_001259207	CG17715	3.614
NM_001259209	Stlk	2.933
NM_001259211	gus	4.025
NM_001259212	CG17508	5.205
NM_001259213	vlc	2.825
NM_001259214	vlc	2.895
NM_001259218	l(2)k14710	3.270
NM_001259220	CG17266	2.863
NM_001259221	CG9422	2.748
NM_001259222	Mob4	4.081
NM_001259223	l(2)01289	3.519
NM_001259224	l(2)01289	3.275
NM_001259225	Spn42Dc	4.159
NM_001259227	CG3358	1.989
NM_001259228	mim	1.593
NM_001259229	mim	1.359
NM_001259230	mim	1.326
NM_001259233	Dscam	0.143
NM_001259234	Dscam	0.128
NM_001259235	Dscam	0.145
NM_001259236	Dscam	0.119
NM_001259237	Dscam	0.106
NM_001259238	Dscam	0.119
NM_001259239	Dscam	0.139
NM_001259240	Dscam	0.124
NM_001259241	Dscam	0.132
NM_001259242	Dscam	0.106
NM_001259243	Dscam	0.127
NM_001259244	Dscam	0.123
NM_001259245	Dscam	0.124
NM_001259246	Dscam	0.102
NM_001259247	Dscam	0.135
NM_001259248	Dscam	0.116
NM_001259249	Dscam	0.125
NM_001259250	Dscam	0.137
NM_001259251	Dscam	0.127
NM_001259252	Dscam	0.143
NM_001259255	CG43340	2.165
NM_001259256	CG43340	3.292
NM_001259257	CG43340	2.068
NM_001259258	CG43340	3.454
NM_001259259	CG43340	3.469
NM_001259260	CG43340	3.674
NM_001259262	CG18812	5.896
NM_001259263	CanB2	3.843
NM_001259264	sax	2.815
NM_001259265	Kdm4A	1.540
NM_001259266	CG8791	2.687
NM_001259267	CG8791	2.400
NM_001259268	CG14764	4.847
NM_001259270	lig	4.088
NM_001259271	lig	4.107
NM_001259275	Cirl	1.980
NM_001259276	Cirl	2.293
NM_001259277	Rya-r44F	-0.357
NM_001259278	Rya-r44F	-0.308
NM_001259279	Rya-r44F	-0.285
NM_001259280	Rya-r44F	-0.298
NM_001259281	Rya-r44F	-0.328
NM_001259282	Rya-r44F	-0.301
NM_001259283	CG33199	4.178
NM_001259286	Su(var)2-10	3.025
NM_001259287	CG18659	4.017
NM_001259288	CG18659	4.517
NM_001259289	CG18659	4.559
NM_001259290	CG30343	3.089
NM_001259291	Pkn	4.791
NM_001259292	Pkn	4.735
NM_001259294	wun	4.422
NM_001259295	Pdk	4.194
NM_001259296	ced-6	2.553
NM_001259297	ced-6	2.696
NM_001259302	CG12140	4.460
NM_001259303	mRpL42	3.504
NM_001259305	Pfk	3.352
NM_001259306	CG11866	2.107
NM_001259309	CAP	4.915
NM_001259310	CAP	3.998
NM_001259311	CAP	4.670
NM_001259312	CAP	4.022
NM_001259326	RanBPM	3.970
NM_001259327	Cyp49a1	2.285
NM_001259330	CG30015	3.531
NM_001259334	CG7741	2.369
NM_001259336	CG12384	4.672
NM_001259337	CG7777	3.212
NM_001259338	CG9005	1.453
NM_001259342	pds5	2.495
NM_001259343	CG43191	2.240
NM_001259347	Cam	6.662
NM_001259348	Cam	7.279
NM_001259349	garz	2.370
NM_001259351	Dyb	2.291
NM_001259352	CG30334	1.992
NM_001259353	Sin3A	3.460
NM_001259354	CG8771	1.398
NM_001259356	CG17574	7.715
NM_001259357	CG17574	7.724
NM_001259358	CG17574	7.569
NM_001259359	Nmda1	6.156
NM_001259360	Nmda1	6.231
NM_001259361	CG42321	3.242
NM_001259364	cnn	0.808
NM_001259365	cnn	1.042
NM_001259366	cnn	1.059
NM_001259368	cbs	1.984
NM_001259369	cbs	1.984
NM_001259371	bbc	4.185
NM_001259376	fl(2)d	3.855
NM_001259377	fl(2)d	3.830
NM_001259378	shot	3.711
NM_001259379	shot	3.697
NM_001259380	shot	3.699
NM_001259381	shot	3.695
NM_001259382	shot	4.072
NM_001259383	shot	3.688
NM_001259384	shot	3.636
NM_001259385	AGO1	3.652
NM_001259386	Prosap	1.624
NM_001259388	Ih	-0.880
NM_001259389	Ih	1.541
NM_001259390	Ih	1.534
NM_001259391	Ih	1.581
NM_001259392	Tfb1	3.550
NM_001259396	Rpn6	5.161
NM_001259398	CG42254	0.549
NM_001259399	BEAF-32	2.947
NM_001259401	chn	-0.763
NM_001259402	chn	-0.818
NM_001259403	chn	-0.765
NM_001259404	chn	-0.711
NM_001259405	chn	-0.828
NM_001259407	mus210	2.236
NM_001259412	CG12963	5.964
NM_001259413	CG12963	6.403
NM_001259414	CG12963	6.337
NM_001259415	CG12963	6.455
NM_001259416	CG12963	6.294
NM_001259418	fus	2.409
NM_001259420	CG8249	2.753
NM_001259421	CG8249	2.251
NM_001259422	tun	5.239
NM_001259423	tun	5.430
NM_001259424	Mlf	4.066
NM_001259425	Mlf	4.103
NM_001259426	Mlf	3.454
NM_001259428	Asph	1.792
NM_001259429	Asph	1.492
NM_001259430	Asph	1.750
NM_001259432	Lis-1	5.855
NM_001259433	CG8441	3.114
NM_001259434	mrj	3.887
NM_001259435	mrj	3.919
NM_001259441	CG5065	6.363
NM_001259442	CG5065	6.410
NM_001259444	unc-104	0.907
NM_001259445	unc-104	0.914
NM_001259447	CG5550	10.870
NM_001259448	Pkc53E	0.428
NM_001259449	Pkc53E	0.306
NM_001259450	CG6805	3.198
NM_001259451	CG8963	3.999
NM_001259452	RhoGEF2	4.071
NM_001259455	CG8950	1.932
NM_001259457	CG43107	3.249
NM_001259462	mbl	1.997
NM_001259464	mbl	2.060
NM_001259466	mbl	2.075
NM_001259470	CG43324	1.915
NM_001259471	CG14480	3.261
NM_001259473	lolal	4.256
NM_001259474	lolal	4.126
NM_001259477	CG5174	5.112
NM_001259478	CG5174	4.581
NM_001259479	CG43066	0.616
NM_001259488	Tab2	4.486
NM_001259489	CG11961	6.035
NM_001259491	hts	4.562
NM_001259492	hts	4.577
NM_001259494	sm	0.461
NM_001259495	sm	0.181
NM_001259496	sm	0.495
NM_001259497	sm	-1.184
NM_001259498	sm	-0.448
NM_001259499	sm	0.429
NM_001259500	sm	-1.245
NM_001259501	sm	0.454
NM_001259504	sm	0.372
NM_001259505	sm	-1.226
NM_001259517	Glycogenin	2.507
NM_001259518	Sdc	4.000
NM_001259519	Fkbp13	4.830
NM_001259522	mahj	3.131
NM_001259523	CG13488	1.991
NM_001259525	synj	1.761
NM_001259529	CG5819	5.558
NM_001259531	qkr58E-3	3.087
NM_001259532	rad50	2.207
NM_001259533	CG4294	-0.510
NM_001259535	CG43326	1.826
NM_001259536	CG13510	9.792
NM_001259537	CG13511	6.725
NM_001259538	CG13511	6.748
NM_001259539	CG4250	3.441
NM_001259540	stl	1.248
NM_001259544	CG3499	3.781
NM_001259545	nahoda	2.804
NM_001259551	CG30410	4.024
NM_001259553	CG4019	4.220
NM_001259554	l(2)tid	3.500
NM_001259556	Nap1	6.010
NM_001259557	Nap1	6.108
NM_001259558	snama	2.538
NM_001259561	Nop60B	3.852
NM_001259564	CG4612	1.785
NM_001259565	Nurf-38	5.870
