transcript_name	Gene_name	RAL-229-Unchallenged
NM_001259119	Mhc	6.478
NM_001259120	Mhc	6.403
NM_001259121	Mhc	6.513
NM_001259122	Mhc	6.481
NM_001259124	ApepP	5.074
NM_001259128	BicD	3.673
NM_001259129	Sgt	4.556
NM_001259130	fws	3.299
NM_001259133	CG5110	3.716
NM_001259134	CG6453	5.166
NM_001259137	qua	0.241
NM_001259150	CG10178	3.012
NM_001259152	ham	-0.039
NM_001259153	CG17323	1.539
NM_001259154	CG17323	1.609
NM_001259155	CG17323	1.565
NM_001259156	Lim3	1.586
NM_001259157	Lim3	1.381
NM_001259158	Lim3	1.338
NM_001259159	Lim3	1.358
NM_001259160	Pax	4.951
NM_001259161	Pax	4.850
NM_001259162	CG10237	4.332
NM_001259165	Lar	0.634
NM_001259167	CG10462	3.328
NM_001259171	lok	2.258
NM_001259172	spir	3.185
NM_001259173	spir	3.331
NM_001259174	spir	3.188
NM_001259176	CG31688	2.273
NM_001259179	Fs(2)Ket	2.474
NM_001259180	Fs(2)Ket	1.358
NM_001259181	Fs(2)Ket	2.267
NM_001259182	Fs(2)Ket	2.270
NM_001259183	dia	1.114
NM_001259184	dia	3.844
NM_001259185	CG9336	6.220
NM_001259186	CG14401	1.786
NM_001259187	Nhe2	3.141
NM_001259188	Nhe2	3.870
NM_001259189	Dap160	2.903
NM_001259192	CG43346	2.882
NM_001259193	CG43346	3.917
NM_001259198	CG2225	0.210
NM_001259199	CG31619	0.171
NM_001259202	CG3635	4.016
NM_001259205	CG43266	2.639
NM_001259206	CG17715	3.331
NM_001259207	CG17715	3.406
NM_001259209	Stlk	3.188
NM_001259211	gus	3.687
NM_001259212	CG17508	6.154
NM_001259213	vlc	3.585
NM_001259214	vlc	3.642
NM_001259218	l(2)k14710	3.108
NM_001259220	CG17266	2.862
NM_001259221	CG9422	1.828
NM_001259222	Mob4	4.013
NM_001259223	l(2)01289	2.648
NM_001259224	l(2)01289	2.392
NM_001259225	Spn42Dc	3.066
NM_001259227	CG3358	2.366
NM_001259228	mim	2.238
NM_001259229	mim	1.988
NM_001259230	mim	1.945
NM_001259233	Dscam	0.160
NM_001259234	Dscam	0.170
NM_001259235	Dscam	0.162
NM_001259236	Dscam	0.154
NM_001259237	Dscam	0.162
NM_001259238	Dscam	0.150
NM_001259239	Dscam	0.136
NM_001259240	Dscam	0.126
NM_001259241	Dscam	0.125
NM_001259242	Dscam	0.138
NM_001259243	Dscam	0.141
NM_001259244	Dscam	0.121
NM_001259245	Dscam	0.134
NM_001259246	Dscam	0.130
NM_001259247	Dscam	0.128
NM_001259248	Dscam	0.123
NM_001259249	Dscam	0.148
NM_001259250	Dscam	0.134
NM_001259251	Dscam	0.121
NM_001259252	Dscam	0.144
NM_001259255	CG43340	2.585
NM_001259256	CG43340	4.019
NM_001259257	CG43340	2.574
NM_001259258	CG43340	3.760
NM_001259259	CG43340	3.779
NM_001259260	CG43340	3.947
NM_001259262	CG18812	5.867
NM_001259263	CanB2	4.222
NM_001259264	sax	2.937
NM_001259265	Kdm4A	1.425
NM_001259266	CG8791	4.792
NM_001259267	CG8791	4.469
NM_001259268	CG14764	0.731
NM_001259270	lig	3.941
NM_001259271	lig	3.948
NM_001259275	Cirl	2.828
NM_001259276	Cirl	3.244
NM_001259277	Rya-r44F	0.317
NM_001259278	Rya-r44F	0.356
NM_001259279	Rya-r44F	0.384
NM_001259280	Rya-r44F	0.366
NM_001259281	Rya-r44F	0.329
NM_001259282	Rya-r44F	0.329
NM_001259283	CG33199	4.997
NM_001259286	Su(var)2-10	2.781
NM_001259287	CG18659	2.000
NM_001259288	CG18659	2.458
NM_001259289	CG18659	2.528
NM_001259290	CG30343	1.826
NM_001259291	Pkn	3.422
NM_001259292	Pkn	3.336
NM_001259294	wun	4.637
NM_001259295	Pdk	5.567
NM_001259296	ced-6	3.366
NM_001259297	ced-6	3.508
NM_001259302	CG12140	4.784
NM_001259303	mRpL42	4.309
NM_001259305	Pfk	3.644
NM_001259306	CG11866	2.827
NM_001259309	CAP	4.435
NM_001259310	CAP	3.840
NM_001259311	CAP	4.206
NM_001259312	CAP	3.861
NM_001259326	RanBPM	4.185
NM_001259327	Cyp49a1	3.277
NM_001259330	CG30015	3.264
NM_001259334	CG7741	2.421
NM_001259336	CG12384	6.215
NM_001259337	CG7777	4.180
NM_001259338	CG9005	2.716
NM_001259342	pds5	2.219
NM_001259343	CG43191	2.080
NM_001259347	Cam	6.114
NM_001259348	Cam	6.694
NM_001259349	garz	3.082
NM_001259351	Dyb	2.781
NM_001259352	CG30334	2.195
NM_001259353	Sin3A	3.438
NM_001259354	CG8771	0.944
NM_001259356	CG17574	7.325
NM_001259357	CG17574	7.266
NM_001259358	CG17574	7.126
NM_001259359	Nmda1	5.141
NM_001259360	Nmda1	5.218
NM_001259361	CG42321	3.092
NM_001259364	cnn	0.387
NM_001259365	cnn	0.581
NM_001259366	cnn	0.610
NM_001259368	cbs	2.492
NM_001259369	cbs	2.493
NM_001259371	bbc	4.687
NM_001259376	fl(2)d	3.058
NM_001259377	fl(2)d	3.040
NM_001259378	shot	3.406
NM_001259379	shot	3.393
NM_001259380	shot	3.401
NM_001259381	shot	3.398
NM_001259382	shot	3.771
NM_001259383	shot	3.386
NM_001259384	shot	3.331
NM_001259385	AGO1	3.289
NM_001259386	Prosap	1.349
NM_001259388	Ih	-0.041
NM_001259389	Ih	2.514
NM_001259390	Ih	2.507
NM_001259391	Ih	2.549
NM_001259392	Tfb1	3.567
NM_001259396	Rpn6	5.613
NM_001259398	CG42254	1.409
NM_001259399	BEAF-32	2.697
NM_001259401	chn	-0.898
NM_001259402	chn	-0.965
NM_001259403	chn	-0.901
NM_001259404	chn	-0.869
NM_001259405	chn	-0.998
NM_001259407	mus210	2.018
NM_001259412	CG12963	6.750
NM_001259413	CG12963	6.881
NM_001259414	CG12963	7.065
NM_001259415	CG12963	7.205
NM_001259416	CG12963	7.016
NM_001259418	fus	2.961
NM_001259420	CG8249	4.614
NM_001259421	CG8249	4.130
NM_001259422	tun	0.597
NM_001259423	tun	0.694
NM_001259424	Mlf	4.158
NM_001259425	Mlf	4.129
NM_001259426	Mlf	3.717
NM_001259428	Asph	2.235
NM_001259429	Asph	2.064
NM_001259430	Asph	2.212
NM_001259432	Lis-1	4.418
NM_001259433	CG8441	2.645
NM_001259434	mrj	3.173
NM_001259435	mrj	3.166
NM_001259441	CG5065	7.106
NM_001259442	CG5065	7.153
NM_001259444	unc-104	0.881
NM_001259445	unc-104	0.883
NM_001259447	CG5550	1.877
NM_001259448	Pkc53E	1.535
NM_001259449	Pkc53E	1.417
NM_001259450	CG6805	1.755
NM_001259451	CG8963	4.073
NM_001259452	RhoGEF2	3.483
NM_001259455	CG8950	0.581
NM_001259457	CG43107	2.978
NM_001259462	mbl	1.044
NM_001259464	mbl	1.118
NM_001259466	mbl	1.116
NM_001259470	CG43324	2.502
NM_001259471	CG14480	3.821
NM_001259473	lolal	4.603
NM_001259474	lolal	4.466
NM_001259477	CG5174	5.362
NM_001259478	CG5174	4.756
NM_001259479	CG43066	1.122
NM_001259488	Tab2	3.631
NM_001259489	CG11961	5.916
NM_001259491	hts	4.543
NM_001259492	hts	4.572
NM_001259494	sm	0.692
NM_001259495	sm	0.439
NM_001259496	sm	0.752
NM_001259497	sm	-0.757
NM_001259498	sm	-0.019
NM_001259499	sm	0.669
NM_001259500	sm	-0.807
NM_001259501	sm	0.685
NM_001259504	sm	0.837
NM_001259505	sm	-0.788
NM_001259517	Glycogenin	2.771
NM_001259518	Sdc	3.611
NM_001259519	Fkbp13	5.669
NM_001259522	mahj	2.761
NM_001259523	CG13488	0.455
NM_001259525	synj	1.647
NM_001259529	CG5819	5.368
NM_001259531	qkr58E-3	3.707
NM_001259532	rad50	2.505
NM_001259533	CG4294	2.929
NM_001259535	CG43326	0.109
NM_001259536	CG13510	8.057
NM_001259537	CG13511	3.111
NM_001259538	CG13511	3.476
NM_001259539	CG4250	1.447
NM_001259540	stl	2.871
NM_001259544	CG3499	4.127
NM_001259545	nahoda	3.331
NM_001259551	CG30410	5.307
NM_001259553	CG4019	5.957
NM_001259554	l(2)tid	3.728
NM_001259556	Nap1	6.623
NM_001259557	Nap1	6.721
NM_001259558	snama	1.717
NM_001259561	Nop60B	3.436
NM_001259564	CG4612	1.740
NM_001259565	Nurf-38	6.510
NM_001259566	Start1	2.983
NM_001259568	CG4741	4.006
NM_001259569	Pof	1.663
NM_001259570	Mmp1	3.867
NM_001259571	CG16936	7.271
NM_001259572	CG16936	6.925
NM_001259573	Eps-15	3.350
NM_001259574	key	4.436
NM_001259575	Reg-5	3.352
NM_001259577	NKAIN	3.533
NM_001259578	NaCP60E	-0.908
NM_001259579	NaCP60E	-1.197
NM_001259580	NaCP60E	-1.069
NM_001259581	NaCP60E	-1.029
NM_001259583	CG30427	1.475
NM_001259584	CG3760	5.342
NM_001259585	CG2811	4.899
NM_001259586	CG2765	4.102
NM_001259587	zip	4.599
NM_001259588	gol	0.659
NM_001259596	Mtch	4.958
NM_001259597	Mtch	4.941
NM_001259598	Mtch	4.953
NM_001259599	rno	0.287
NM_001259601	DIP2	2.639
NM_001259602	Atac3	1.186
NM_001259603	mthl10	4.375
NM_001259604	mthl10	4.267
NM_001259605	mthl10	4.117
NM_001259606	mth	2.701
NM_001259608	Gale	6.002
NM_001259609	CG13887	6.240
NM_001259617	Psa	4.357
NM_001259619	CG7971	3.178
NM_001259620	drpr	4.175
NM_001259621	Cht2	0.827
NM_001259622	sls	0.933
NM_001259634	CG5707	3.821
NM_001259635	CG5707	3.751
NM_001259636	CG42669	2.640
NM_001259637	CG42669	3.353
NM_001259638	CG42669	3.436
NM_001259639	CG42669	2.738
NM_001259640	CG16758	1.972
NM_001259641	Spn	2.135
NM_001259642	Spn	2.028
NM_001259643	Spn	2.121
NM_001259644	Spn	2.245
NM_001259645	Spn	2.225
NM_001259646	Spn	2.154
NM_001259647	Spn	2.029
NM_001259648	Spn	2.206
NM_001259649	Spn	2.136
NM_001259651	Mrtf	1.222
NM_001259652	CG43444	1.275
NM_001259653	CG43444	1.249
NM_001259654	CG43444	1.643
NM_001259658	prominin-like	2.137
NM_001259659	CG11537	2.985
NM_001259660	CG12082	3.176
NM_001259661	BtbVII	2.602
NM_001259662	BtbVII	2.497
NM_001259670	eIF5B	3.835
NM_001259671	eIF5B	3.758
NM_001259672	eIF5B	3.776
NM_001259673	eIF5B	3.797
NM_001259674	armi	1.438
NM_001259678	CG32264	2.884
NM_001259679	CG14985	3.015
NM_001259682	CG14989	4.007
NM_001259683	CG14989	2.821
NM_001259684	CG43367	1.797
NM_001259685	CG43367	1.846
NM_001259686	CG32250	4.136
NM_001259687	Cip4	3.634
NM_001259688	Cip4	3.660
NM_001259689	Cip4	3.584
NM_001259690	Cip4	3.619
NM_001259691	Cip4	3.675
NM_001259692	Cip4	3.556
NM_001259693	Cip4	3.616
NM_001259694	mRpS6	3.566
NM_001259695	DOR	4.383
NM_001259696	DOR	4.492
NM_001259697	CG11357	1.528
NM_001259699	Src64B	2.134
NM_001259700	Src64B	2.212
NM_001259701	axo	3.178
NM_001259702	axo	3.381
NM_001259703	axo	3.393
NM_001259704	CG13707	1.994
NM_001259705	CG13707	2.949
NM_001259707	shep	2.663
NM_001259708	CG4769	6.970
NM_001259709	CG13285	4.167
NM_001259710	scny	3.086
NM_001259711	scny	3.142
NM_001259713	CG33523	5.196
NM_001259718	CG18769	1.657
NM_001259719	CG32397	1.195
NM_001259720	CG32397	1.242
NM_001259724	CG14830	2.733
NM_001259725	CG14830	3.020
NM_001259730	CG7546	3.443
NM_001259731	CG32369	1.607
NM_001259732	pbl	1.121
NM_001259733	Ect4	5.245
NM_001259734	Ect4	5.613
NM_001259735	CG8012	4.384
NM_001259736	CG7185	3.228
NM_001259738	CG7120	0.459
NM_001259739	CG7120	0.430
NM_001259740	Unr	1.841
NM_001259741	Gug	2.300
NM_001259742	Gug	2.272
NM_001259743	Gug	2.295
NM_001259745	rhea	3.430
NM_001259746	rhea	2.876
NM_001259747	rhea	2.859
NM_001259748	CG43078	3.465
NM_001259749	CG43078	3.913
NM_001259750	CG43078	3.950
NM_001259751	CG43078	3.905
NM_001259753	Fhos	3.406
NM_001259754	Fhos	3.495
NM_001259755	Fhos	3.189
NM_001259756	dally	3.885
NM_001259760	nwk	0.263
NM_001259761	nwk	0.101
NM_001259762	nwk	0.275
NM_001259763	nwk	0.090
NM_001259764	PGRP-LC	3.850
NM_001259765	Hsp23	4.449
NM_001259766	CG4080	2.893
NM_001259767	CG4022	0.588
NM_001259768	CG4022	0.817
NM_001259770	fry	2.957
NM_001259771	fry	3.013
NM_001259772	fry	2.993
NM_001259773	nbs	2.460
NM_001259774	nbs	2.411
NM_001259777	CalpB	2.517
NM_001259778	A2bp1	-0.664
NM_001259783	CG32075	2.158
NM_001259784	GlcAT-P	2.397
NM_001259785	GlcAT-P	2.616
NM_001259786	CG42671	3.514
NM_001259787	CG42671	3.517
NM_001259788	CG7394	3.559
NM_001259794	RpL10Ab	9.619
NM_001259795	CycA	-0.571
NM_001259797	CG43064	0.907
NM_001259801	yps	4.791
NM_001259802	app	3.234
NM_001259803	app	3.209
NM_001259804	app	3.949
NM_001259805	CG10616	3.721
NM_001259808	CG14117	1.038
NM_001259816	endos	4.569
NM_001259817	endos	4.663
NM_001259818	CG6650	2.108
NM_001259819	nuf	3.534
NM_001259820	nuf	3.237
NM_001259821	nuf	3.242
NM_001259822	nuf	3.505
NM_001259823	nuf	3.536
NM_001259824	nuf	2.909
NM_001259825	CG43120	4.691
NM_001259826	bbg	4.728
NM_001259828	Mpcp	8.149
NM_001259831	CG5114	3.198
NM_001259832	cp309	0.900
NM_001259833	cp309	0.890
NM_001259840	CG7427	2.931
NM_001259841	CG7427	2.956
NM_001259842	CG7427	2.964
NM_001259847	Dcp2	3.068
NM_001259848	CG18081	3.822
NM_001259849	CG15715	4.442
NM_001259854	Mbs	2.711
NM_001259855	Mbs	2.727
NM_001259856	Mbs	2.684
NM_001259857	Mbs	2.756
NM_001259858	Mbs	3.028
NM_001259860	CG16838	0.387
NM_001259861	CG5151	2.559
NM_001259863	CG4893	5.753
NM_001259864	CG4729	5.955
NM_001259866	mbf1	5.607
NM_001259867	mbf1	5.898
NM_001259868	l(3)73Ah	3.088
NM_001259869	Lasp	3.528
NM_001259870	Lasp	3.764
NM_001259871	Dab	1.528
NM_001259872	Dab	1.449
NM_001259873	Dab	1.605
NM_001259874	CG9674	6.526
NM_001259875	CG9674	6.540
NM_001259876	nudC	3.829
NM_001259877	CG13024	0.431
NM_001259878	CG9669	4.537
NM_001259879	Lmpt	4.562
NM_001259882	scaf6	2.985
NM_001259886	CG32174	3.074
NM_001259887	Eip74EF	1.190
NM_001259888	Pep	5.047
NM_001259892	Eip75B	1.671
NM_001259893	Eip75B	1.491
NM_001259895	ftz-f1	2.131
NM_001259898	CG6852	6.175
NM_001259904	Max	3.571
NM_001259905	ash1	1.028
NM_001259906	kto	2.279
NM_001259907	Rab8	3.873
NM_001259908	Rab8	3.988
NM_001259909	Ac76E	1.973
NM_001259910	CG17233	2.052
NM_001259911	CG17233	2.065
NM_001259912	CG17233	2.058
NM_001259913	CG17233	2.040
NM_001259914	CG17233	1.965
NM_001259916	Toll-9	1.315
NM_001259917	Toll-9	1.290
NM_001259918	fbl	5.403
NM_001259919	fbl	5.162
NM_001259922	Pitslre	3.359
NM_001259923	Pitslre	3.525
NM_001259927	CG10565	4.150
NM_001259928	Ac78C	0.063
NM_001259931	Ilk	2.327
NM_001259933	Eip78C	-1.185
NM_001259934	Eip78C	-1.057
NM_001259936	ebd2	1.751
NM_001259937	rgn	3.355
NM_001259938	Mkrn1	3.254
NM_001259944	mub	3.223
NM_001259945	mub	2.642
NM_001259946	mub	2.558
NM_001259947	mub	2.607
NM_001259948	CG7470	6.781
NM_001259950	srpk79D	0.185
NM_001259951	srpk79D	-0.384
NM_001259952	srpk79D	-0.274
NM_001259953	srpk79D	0.223
NM_001259958	SPoCk	3.445
NM_001259959	jim	2.291
NM_001259961	nrm	0.832
NM_001259962	nrm	1.697
NM_001259964	nrm	1.478
NM_001259968	CG40045	5.629
NM_001259970	CG12582	5.419
NM_001259973	CG34112	4.536
NM_001259974	CG34112	4.301
NM_001259975	CG34112	4.248
NM_001259976	CG31522	6.836
NM_001259977	CG31522	6.630
NM_001259978	CG31522	6.654
NM_001259979	MED31	3.567
NM_001259981	CG12001	1.802
NM_001259982	CG43427	4.129
NM_001259983	CG43427	3.952
NM_001259984	CG43427	3.952
NM_001259985	Nep2	1.219
NM_001259986	tacc	2.814
NM_001259987	UbcD6	4.736
NM_001259988	UbcD6	4.894
NM_001259989	CG14661	3.119
NM_001259992	corto	1.425
NM_001259993	corto	0.773
NM_001259994	corto	1.983
NM_001259997	CG1115	4.187
NM_001259998	CG1115	4.157
NM_001259999	l(3)82Fd	4.798
NM_001260000	l(3)82Fd	4.445
NM_001260001	l(3)82Fd	4.953
NM_001260002	CG1172	2.602
NM_001260003	sec23	5.317
NM_001260004	sec23	5.323
NM_001260005	sec23	5.258
NM_001260006	CG2082	1.310
NM_001260008	CG1213	8.211
NM_001260009	Rm62	6.081
NM_001260010	Rm62	6.204
NM_001260011	Rm62	6.248
NM_001260012	Rm62	6.310
NM_001260019	CG15186	1.223
NM_001260020	CG15186	1.150
NM_001260021	CG15186	1.004
NM_001260022	CG15186	1.116
NM_001260023	Taf1	2.827
NM_001260024	lab	1.821
NM_001260027	CG1965	2.358
NM_001260028	CG1104	3.547
NM_001260029	lap	2.298
NM_001260030	lap	2.834
NM_001260031	lap	2.291
NM_001260033	alpha-Est10	3.820
NM_001260034	alpha-Est10	3.909
NM_001260036	alpha-Est5	5.500
NM_001260037	Nlg1	-0.170
NM_001260043	Prat	2.971
NM_001260044	CG2678	0.522
NM_001260046	CG2698	2.929
NM_001260047	CG2698	2.965
NM_001260054	CG9626	2.004
NM_001260055	CG9626	2.008
NM_001260057	CG9603	7.561
NM_001260058	stck	5.515
NM_001260062	CG8112	4.249
NM_001260065	CG11768	1.666
NM_001260067	CG8369	3.265
NM_001260068	CG8369	2.645
NM_001260069	pyd	2.145
NM_001260071	pyd	1.823
NM_001260072	pyd	2.319
NM_001260073	pum	0.028
NM_001260074	RhoL	6.247
NM_001260075	rump	4.240
NM_001260076	SpdS	2.678
NM_001260077	Scm	1.968
NM_001260081	CG16817	6.693
NM_001260083	Glut4EF	1.222
NM_001260085	Mical	2.458
NM_001260086	Mical	2.574
NM_001260087	Mical	2.444
NM_001260088	Fmr1	2.886
NM_001260089	Best1	3.051
NM_001260090	CG43143	2.235
NM_001260091	CG43143	2.100
NM_001260092	Rfx	0.180
NM_001260093	Rfx	0.469
NM_001260094	Rfx	0.160
NM_001260095	cwo	2.801
NM_001260096	cwo	2.574
NM_001260099	pug	4.138
NM_001260100	fau	5.321
NM_001260101	fau	5.440
NM_001260102	Cad86C	-0.309
NM_001260103	Cad86C	-0.316
NM_001260104	Cad86C	-0.287
NM_001260105	Cad86C	-0.370
NM_001260106	CG42394	4.053
NM_001260107	SelR	2.313
NM_001260108	Tsp86D	1.517
NM_001260111	CG17721	2.181
NM_001260112	CG17721	1.951
NM_001260113	CG31388	0.330
NM_001260114	CG17734	4.493
NM_001260115	pros	-3.156
NM_001260116	pros	-3.239
NM_001260117	pros	-3.164
NM_001260119	CG6744	2.870
NM_001260120	sals	2.600
NM_001260121	sals	2.610
NM_001260122	sals	2.612
NM_001260123	PGRP-LB	4.849
NM_001260124	PGRP-LB	4.807
NM_001260125	PGRP-LB	4.441
NM_001260127	CG6923	2.795
NM_001260129	l(3)neo38	1.593
NM_001260130	l(3)neo38	1.693
NM_001260131	l(3)neo38	1.874
NM_001260132	l(3)neo38	2.284
NM_001260133	l(3)neo38	1.699
NM_001260134	l(3)neo38	1.905
NM_001260135	l(3)neo38	1.650
NM_001260136	l(3)neo38	1.748
NM_001260137	mfas	5.227
NM_001260138	CG14741	0.623
NM_001260139	CG14741	0.635
NM_001260140	CG14741	0.494
NM_001260146	pps	2.292
NM_001260151	CG7518	1.983
NM_001260152	CG7518	1.962
NM_001260159	sqd	4.401
NM_001260161	Abi	3.150
NM_001260162	Abi	3.225
NM_001260166	CG12207	5.080
NM_001260167	CG12207	5.175
NM_001260168	CG12207	5.172
NM_001260169	su(Hw)	2.798
NM_001260170	RpII15	3.669
NM_001260171	pr-set7	1.103
NM_001260172	CG8538	1.549
NM_001260173	CG8538	1.640
NM_001260174	NK7.1	1.241
NM_001260175	l(3)L1231	2.270
NM_001260176	CG43162	2.868
NM_001260177	CG43162	3.102
NM_001260178	CG43162	2.036
NM_001260179	CG43162	3.049
NM_001260180	btsz	1.699
NM_001260182	VhaPPA1-1	8.001
NM_001260183	Mf	5.328
NM_001260184	Mf	6.529
NM_001260185	Mf	6.584
NM_001260190	Tm1	6.118
NM_001260191	Tm1	5.898
NM_001260194	wah	2.504
NM_001260195	wah	2.491
NM_001260196	wah	2.499
NM_001260197	wah	2.458
NM_001260199	srp	0.308
NM_001260200	msps	2.334
NM_001260201	msps	2.334
NM_001260202	msps	2.353
NM_001260203	CG6006	1.222
NM_001260204	CG6006	1.241
NM_001260205	CG6006	1.240
NM_001260206	bor	3.443
NM_001260208	gish	3.910
NM_001260209	gish	4.007
NM_001260210	SF2	4.409
NM_001260216	abd-A	-0.785
NM_001260217	CG8907	6.114
NM_001260219	kuk	1.455
NM_001260220	lute	2.553
NM_001260221	lute	2.528
NM_001260223	CREG	5.376
NM_001260224	sll	2.757
NM_001260226	CG43102	0.420
NM_001260227	CG43102	0.445
NM_001260228	CG43102	0.767
NM_001260247	PP2A-B'	4.596
NM_001260248	PP2A-B'	4.631
NM_001260249	PP2A-B'	4.466
NM_001260250	PP2A-B'	3.845
NM_001260255	CG14299	2.692
NM_001260256	CG42613	-0.676
NM_001260257	CG42613	-0.783
NM_001260258	CG42613	-0.815
NM_001260260	CG5451	2.079
NM_001260261	CG5451	1.955
NM_001260262	cdi	4.013
NM_001260263	CG6040	0.184
NM_001260266	CG5316	2.299
NM_001260268	CG4733	1.971
NM_001260269	CG4733	1.964
NM_001260271	CG17190	3.190
NM_001260272	CG4433	3.528
NM_001260273	cic	2.487
NM_001260274	cic	2.301
NM_001260275	cic	2.860
NM_001260283	Calx	3.820
NM_001260284	Calx	3.874
NM_001260285	Calx	3.918
NM_001260286	Calx	3.488
NM_001260292	Mvl	4.908
NM_001260293	Cortactin	4.696
NM_001260294	Cortactin	4.701
NM_001260295	Cortactin	4.739
NM_001260296	CG5793	3.614
NM_001260297	CG5793	4.706
NM_001260298	Ubpy	2.922
NM_001260299	mod(mdg4)	4.528
NM_001260300	mod(mdg4)	4.528
NM_001260302	CG31431	4.290
NM_001260303	CG31431	4.553
NM_001260304	SKIP	-0.724
NM_001260305	SKIP	-0.765
NM_001260306	CG7084	2.767
NM_001260308	CG5380	1.784
NM_001260310	CG5315	6.098
NM_001260311	loco	2.557
NM_001260312	loco	2.797
NM_001260313	loco	2.739
NM_001260314	CG6954	1.397
NM_001260315	CG6954	1.844
NM_001260316	CG6954	1.837
NM_001260322	Nha2	5.117
NM_001260323	p53	2.387
NM_001260324	unk	1.367
NM_001260325	unk	1.217
NM_001260326	unk	1.030
NM_001260327	cnc	5.938
NM_001260328	cnc	5.947
NM_001260329	cnc	5.732
NM_001260330	cnc	5.382
NM_001260331	cnc	5.346
NM_001260332	cnc	5.734
NM_001260333	cnc	5.730
NM_001260334	CG13827	2.956
NM_001260335	ATPsyn-Cf6	7.190
NM_001260337	Nup98	2.536
NM_001260338	mbc	3.039
NM_001260342	sba	1.083
NM_001260343	CG12268	3.041
NM_001260344	AP-1sigma	4.965
NM_001260345	AP-1sigma	5.060
NM_001260346	CG31140	-0.309
NM_001260347	Rab7	6.368
NM_001260348	Rab7	6.388
NM_001260349	CG18428	2.823
NM_001260350	Spase22-23	4.800
NM_001260351	mask	2.732
NM_001260352	CG6364	2.726
NM_001260353	CG6364	2.799
NM_001260354	CG6364	2.888
NM_001260355	crb	2.239
NM_001260357	CG5789	3.541
NM_001260358	Esyt2	2.913
NM_001260359	mld	0.356
NM_001260360	mld	0.344
NM_001260363	ash2	3.809
NM_001260367	HdacX	2.651
NM_001260372	RpS27	9.469
NM_001260373	Nup358	3.185
NM_001260378	CG31091	-0.234
NM_001260380	gro	2.739
NM_001260381	CG31323	1.868
NM_001260383	CG31086	6.459
NM_001260384	CG6073	2.422
NM_001260388	CG6490	-2.478
NM_001260389	scrib	3.434
NM_001260390	scrib	3.892
NM_001260391	scrib	3.471
NM_001260392	scrib	3.379
NM_001260393	scrib	3.652
NM_001260394	sda	3.248
NM_001260395	CG31075	5.374
NM_001260396	CG6051	4.085
NM_001260397	woc	2.982
NM_001260398	mrt	3.482
NM_001260399	mrt	3.482
NM_001260400	mrt	3.435
NM_001260401	mrt	3.469
NM_001260402	mrt	3.485
NM_001260410	Klp98A	2.100
NM_001260414	CG5508	3.042
NM_001260417	larp	4.599
NM_001260418	larp	4.466
NM_001260419	larp	4.465
NM_001260421	CG9990	3.828
NM_001260422	CG9990	3.804
NM_001260423	AR-2	2.891
NM_001260424	Doa	3.330
NM_001260425	Doa	3.449
NM_001260427	alph	4.409
NM_001260429	CG7582	2.256
NM_001260431	CG1969	4.081
NM_001260432	CG1969	3.994
NM_001260433	RpS8	10.333
NM_001260437	Fer1HCH	9.347
NM_001260438	Fer1HCH	9.276
NM_001260439	aralar1	4.485
NM_001260442	tmod	3.272
NM_001260443	tmod	3.059
NM_001260444	tmod	3.289
NM_001260448	CanA1	0.511
NM_001260449	CanA1	0.146
NM_001260450	CG15556	3.081
NM_001260451	CG15556	3.090
NM_001260453	CG1746	8.561
NM_001260454	CG1746	8.705
NM_001260455	CG1746	9.469
NM_001260456	CG12054	2.455
NM_001260457	CG12054	2.122
NM_001260458	faf	3.686
NM_001260459	faf	3.648
NM_001260460	faf	3.513
NM_001260461	faf	3.715
NM_001260462	CG2118	3.260
NM_001260463	CG2118	3.158
NM_001260469	heph	0.364
NM_001260470	heph	0.236
NM_001260471	krz	2.869
NM_001260472	mod	4.977
NM_057217	Gpdh	6.999
NM_057218	Gpdh	6.995
NM_057219	Gpdh	6.884
NM_057220	grk	0.739
NM_057222	Gs1	5.420
NM_057224	her	2.556
NM_057225	hk	3.204
NM_057227	Hsf	3.605
NM_057228	hth	0.056
NM_057230	hth	0.680
NM_057233	ImpL3	4.798
NM_057238	Jra	4.222
NM_057241	kel	1.943
NM_057242	Khc	4.597
NM_057243	kz	0.625
NM_057245	l(1)1Bi	1.060
NM_057246	ifc	6.209
NM_057247	eIF-4a	8.660
NM_057248	Sop2	5.883
NM_057249	Sos	2.372
NM_057250	stc	3.014
NM_057251	stc	2.990
NM_057252	esg	0.963
NM_057254	Gli	3.303
NM_057255	AnnIX	6.296
NM_057256	AnnIX	6.222
NM_057257	crp	2.639
NM_057258	Lim3	1.578
NM_057259	l(2)37Cc	6.085
NM_057260	CG10561	1.776
NM_057261	Aats-asp	6.275
NM_057262	dre4	3.088
NM_057263	sas	1.127
NM_057265	lab	2.025
NM_057266	lace	3.597
NM_057267	AnnX	2.846
NM_057268	Lam	2.170
NM_057269	LanA	0.889
NM_057270	LanB1	2.667
NM_057277	Mal-A2	8.071
NM_057278	Appl	-0.675
NM_057279	Mal-A1	12.097
NM_057280	Mal-A3	8.012
NM_057281	RpL36	9.399
NM_057282	RpLP1	10.573
NM_057283	RpL19	9.874
NM_057284	RpS3	9.648
NM_057286	mei-S332	-0.128
NM_057288	mago	3.365
NM_057289	Aprt	4.213
NM_057291	Mlc1	7.066
NM_057292	Mlc1	7.289
NM_057293	mle	2.547
